region,facet,level,variable,cluster_name,value,calculation_method,contributing_countries,regional_weight
Europe,onet_task,0,onet_task_pct,not_classified,38.03833043123153,weighted_average,"AL,AM,AT,AZ,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,KZ,LT,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UA,XK",176309.0
Europe,onet_task,0,onet_task_count,"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",109869992.89571725,weighted_sum,"AL,AM,AT,AZ,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,KZ,LT,LV,MD,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UA,XK",176087.0
Europe,onet_task,0,onet_task_pct,"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",4.510838392385582,weighted_average,"AL,AM,AT,AZ,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,KZ,LT,LV,MD,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UA,XK",176087.0
Europe,onet_task,0,onet_task_count,"write, design, or edit web page content, or direct others producing content.",6582161.367050915,weighted_sum,"AM,DE,ES,FR,GB,IT,NL,PL,UA",126560.0
Europe,onet_task,0,onet_task_pct,"write, design, or edit web page content, or direct others producing content.",0.35872313527180777,weighted_average,"AM,DE,ES,FR,GB,IT,NL,PL,UA",126560.0
Europe,onet_task,0,onet_task_count,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,18059719.33904442,weighted_sum,"AT,BE,CH,CZ,DE,DK,ES,FI,FR,GB,GR,IE,IT,NL,NO,PL,PT,RO,RS,SE,UA",161962.0
Europe,onet_task,0,onet_task_pct,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,0.8094491300428496,weighted_average,"AT,BE,CH,CZ,DE,DK,ES,FI,FR,GB,GR,IE,IT,NL,NO,PL,PT,RO,RS,SE,UA",161962.0
Europe,onet_task,0,onet_task_count,assist students who need extra help with their coursework outside of class.,24649818.493469287,weighted_sum,"AT,BE,CH,DE,DK,ES,FI,FR,GB,IE,IT,NL,PL,PT,RO,SE,UA",153002.0
Europe,onet_task,0,onet_task_pct,assist students who need extra help with their coursework outside of class.,0.9666540306662658,weighted_average,"AT,BE,CH,DE,DK,ES,FI,FR,GB,IE,IT,NL,PL,PT,RO,SE,UA",153002.0
Europe,onet_task,0,onet_task_count,"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",6685082.468542038,weighted_sum,"AT,BE,CH,CZ,DE,ES,FR,GB,IT,NL,PL,SE,UA",143184.0
Europe,onet_task,0,onet_task_pct,"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",0.3366297910381048,weighted_average,"AT,BE,CH,CZ,DE,ES,FR,GB,IT,NL,PL,SE,UA",143184.0
Europe,onet_task,0,onet_task_count,conduct internet-based and library research.,6947089.19777121,weighted_sum,"AT,BE,DE,ES,FR,GB,IT,NL,PL,SE,UA",135776.0
Europe,onet_task,0,onet_task_pct,conduct internet-based and library research.,0.36457105821352814,weighted_average,"AT,BE,DE,ES,FR,GB,IT,NL,PL,SE,UA",135776.0
Europe,onet_task,0,onet_task_count,"conduct searches to find needed information, using such sources as the internet.",10995530.564726252,weighted_sum,"AT,BE,CH,DE,DK,ES,FR,GB,IT,NL,PL,PT,RO,SE,UA",149217.0
Europe,onet_task,0,onet_task_pct,"conduct searches to find needed information, using such sources as the internet.",0.5173673240984606,weighted_average,"AT,BE,CH,DE,DK,ES,FR,GB,IT,NL,PL,PT,RO,SE,UA",149217.0
Europe,onet_task,0,onet_task_count,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,16794615.355500914,weighted_sum,"AT,BE,CH,CZ,DE,ES,FR,GB,HU,IE,IT,NL,NO,PL,PT,RO,RS,SE,UA",157308.0
Europe,onet_task,0,onet_task_pct,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,0.7602919114094643,weighted_average,"AT,BE,CH,CZ,DE,ES,FR,GB,HU,IE,IT,NL,NO,PL,PT,RO,RS,SE,UA",157308.0
Europe,onet_task,0,onet_task_count,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",41856290.57274019,weighted_sum,"AT,AZ,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,KZ,LT,NL,NO,PL,PT,RO,RS,SE,SK,UA",171082.0
Europe,onet_task,0,onet_task_pct,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",1.665283314434014,weighted_average,"AT,AZ,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,KZ,LT,NL,NO,PL,PT,RO,RS,SE,SK,UA",171082.0
Europe,onet_task,0,onet_task_count,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",11590733.182950214,weighted_sum,"AT,DE,ES,FR,GB,GR,IT,NL,PL,PT,SE,UA",137826.0
Europe,onet_task,0,onet_task_pct,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.5666565089315514,weighted_average,"AT,DE,ES,FR,GB,GR,IT,NL,PL,PT,SE,UA",137826.0
Europe,onet_task,0,onet_task_count,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",69956452.1006057,weighted_sum,"AT,AZ,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,KZ,LT,LV,MD,NL,NO,PL,PT,RO,RS,SE,SI,SK,UA",174091.0
Europe,onet_task,0,onet_task_pct,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",2.8835494080681943,weighted_average,"AT,AZ,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,KZ,LT,LV,MD,NL,NO,PL,PT,RO,RS,SE,SI,SK,UA",174091.0
Europe,onet_task,0,onet_task_count,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",21641568.986577634,weighted_sum,"AT,BE,CH,CZ,DE,DK,ES,FI,FR,GB,GR,IE,IT,NL,NO,PL,PT,RO,SE,UA",160423.0
Europe,onet_task,0,onet_task_pct,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",0.9206909233713371,weighted_average,"AT,BE,CH,CZ,DE,DK,ES,FI,FR,GB,GR,IE,IT,NL,NO,PL,PT,RO,SE,UA",160423.0
Europe,onet_task,0,onet_task_count,"perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",19766169.458729047,weighted_sum,"AT,BE,BG,CH,CZ,DE,DK,ES,FR,GB,GR,HU,IE,IT,KZ,NL,NO,PL,PT,RO,SE,UA",163168.0
Europe,onet_task,0,onet_task_pct,"perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",0.8984604824475387,weighted_average,"AT,BE,BG,CH,CZ,DE,DK,ES,FR,GB,GR,HU,IE,IT,KZ,NL,NO,PL,PT,RO,SE,UA",163168.0
Europe,onet_task,0,onet_task_count,"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",48387629.22289585,weighted_sum,"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HU,IE,IT,KZ,LT,LV,MD,NL,NO,PL,PT,RO,RS,SE,SI,SK,UA",172707.0
Europe,onet_task,0,onet_task_pct,"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",1.9877596159970354,weighted_average,"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HU,IE,IT,KZ,LT,LV,MD,NL,NO,PL,PT,RO,RS,SE,SI,SK,UA",172707.0
Europe,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as how to speak and write a foreign language and the cultural aspects of areas where a particular language is used.,20412879.442565817,weighted_sum,"AT,BE,CH,CZ,DE,DK,ES,FI,FR,GB,GE,GR,HU,IT,NL,NO,PL,PT,SE,UA",157878.0
Europe,onet_task,0,onet_task_pct,prepare and deliver lectures to undergraduate or graduate students on topics such as how to speak and write a foreign language and the cultural aspects of areas where a particular language is used.,0.9551679144656,weighted_average,"AT,BE,CH,CZ,DE,DK,ES,FI,FR,GB,GE,GR,HU,IT,NL,NO,PL,PT,SE,UA",157878.0
Europe,onet_task,0,onet_task_count,"prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",25976694.303277764,weighted_sum,"AT,BE,BG,CH,CZ,DE,ES,FR,GB,GR,IE,IT,NL,NO,PL,PT,RO,RS,SE,UA",159530.0
Europe,onet_task,0,onet_task_pct,"prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",1.0317808562652793,weighted_average,"AT,BE,BG,CH,CZ,DE,ES,FR,GB,GR,IE,IT,NL,NO,PL,PT,RO,RS,SE,UA",159530.0
Europe,onet_task,0,onet_task_count,"provide private instruction to individual or small groups of students to improve academic performance, improve occupational skills, or prepare for academic or occupational tests.",21725237.29096641,weighted_sum,"AT,BE,BG,CH,CZ,DE,DK,ES,FR,GB,GE,GR,IE,IT,LT,NL,NO,PL,PT,RO,SE,UA",162653.0
Europe,onet_task,0,onet_task_pct,"provide private instruction to individual or small groups of students to improve academic performance, improve occupational skills, or prepare for academic or occupational tests.",0.8779426140310969,weighted_average,"AT,BE,BG,CH,CZ,DE,DK,ES,FR,GB,GE,GR,IE,IT,LT,NL,NO,PL,PT,RO,SE,UA",162653.0
Europe,onet_task,0,onet_task_count,"read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",9308487.244828442,weighted_sum,"AT,BG,CH,CZ,DE,ES,FR,GB,IE,IT,NL,PL,PT,RO,SE,UA",150008.0
Europe,onet_task,0,onet_task_pct,"read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",0.4493093701669244,weighted_average,"AT,BG,CH,CZ,DE,ES,FR,GB,IE,IT,NL,PL,PT,RO,SE,UA",150008.0
Europe,onet_task,0,onet_task_count,"read written materials, such as legal documents, scientific works, or news reports, and rewrite material into specified languages.",12699484.009220827,weighted_sum,"AT,BE,CH,CZ,DE,ES,FR,GB,HU,IT,NL,PL,PT,RO,UA",147781.0
Europe,onet_task,0,onet_task_pct,"read written materials, such as legal documents, scientific works, or news reports, and rewrite material into specified languages.",0.6780303286620066,weighted_average,"AT,BE,CH,CZ,DE,ES,FR,GB,HU,IT,NL,PL,PT,RO,UA",147781.0
Europe,onet_task,0,onet_task_count,"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",20312112.819012385,weighted_sum,"AT,BE,CH,CZ,DE,DK,ES,FI,FR,GB,GR,IT,KZ,NL,NO,PL,PT,RO,RS,SE,UA",161256.0
Europe,onet_task,0,onet_task_pct,"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",0.8942302922061814,weighted_average,"AT,BE,CH,CZ,DE,DK,ES,FI,FR,GB,GR,IT,KZ,NL,NO,PL,PT,RO,RS,SE,UA",161256.0
Europe,onet_task,0,onet_task_count,"search electronic sources, such as databases or repositories, or manual sources for information.",13696873.548579935,weighted_sum,"AT,BE,CH,DE,DK,ES,FR,GB,GR,IT,NL,NO,PL,RO,SE,UA",150020.0
Europe,onet_task,0,onet_task_pct,"search electronic sources, such as databases or repositories, or manual sources for information.",0.605919210771897,weighted_average,"AT,BE,CH,DE,DK,ES,FR,GB,GR,IT,NL,NO,PL,RO,SE,UA",150020.0
Europe,onet_task,0,onet_task_count,"troubleshoot problems involving office equipment, such as computer hardware and software.",25057126.920029778,weighted_sum,"AT,BE,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,IE,IT,KZ,NL,NO,PL,PT,RO,RS,SE,UA",164034.0
Europe,onet_task,0,onet_task_pct,"troubleshoot problems involving office equipment, such as computer hardware and software.",1.0869697745589328,weighted_average,"AT,BE,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,IE,IT,KZ,NL,NO,PL,PT,RO,RS,SE,UA",164034.0
Europe,onet_task,0,onet_task_count,"write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",22441104.46546279,weighted_sum,"AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GB,GE,GR,IE,IT,KZ,NL,PL,PT,RO,SE,UA",162551.0
Europe,onet_task,0,onet_task_pct,"write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",0.9763089737989923,weighted_average,"AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GB,GE,GR,IE,IT,KZ,NL,PL,PT,RO,SE,UA",162551.0
Europe,onet_task,0,onet_task_count,"answer customers' questions, and provide information on procedures or policies.",13307964.714317942,weighted_sum,"BE,CH,CZ,DE,DK,ES,FR,GB,IE,IT,NL,NO,PL,PT,RO,SE,UA",153927.0
Europe,onet_task,0,onet_task_pct,"answer customers' questions, and provide information on procedures or policies.",0.5755975235014,weighted_average,"BE,CH,CZ,DE,DK,ES,FR,GB,IE,IT,NL,NO,PL,PT,RO,SE,UA",153927.0
Europe,onet_task,0,onet_task_count,assess the usefulness of pre-developed application packages and adapt them to a user environment.,9049783.015723342,weighted_sum,"BE,CH,CZ,DE,ES,FR,GB,IT,NL,PL,SE,UA",140584.0
Europe,onet_task,0,onet_task_pct,assess the usefulness of pre-developed application packages and adapt them to a user environment.,0.45239856598190403,weighted_average,"BE,CH,CZ,DE,ES,FR,GB,IT,NL,PL,SE,UA",140584.0
Europe,onet_task,0,onet_task_count,"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",11777904.153319499,weighted_sum,"BE,BG,CH,CZ,DE,DK,ES,FR,GB,IT,NL,PL,PT,SE,UA",147945.0
Europe,onet_task,0,onet_task_pct,"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",0.573861908141539,weighted_average,"BE,BG,CH,CZ,DE,DK,ES,FR,GB,IT,NL,PL,PT,SE,UA",147945.0
Europe,onet_task,0,onet_task_count,"determine sources of web page or server problems, and take action to correct such problems.",9922538.403832706,weighted_sum,"BE,CH,DE,DK,ES,FR,GB,IT,NL,PL,PT,RO,SE,UA",146617.0
Europe,onet_task,0,onet_task_pct,"determine sources of web page or server problems, and take action to correct such problems.",0.4801626005169933,weighted_average,"BE,CH,DE,DK,ES,FR,GB,IT,NL,PL,PT,RO,SE,UA",146617.0
Europe,onet_task,0,onet_task_count,develop instructional materials to be used by educators and instructors.,10553771.535721537,weighted_sum,"BE,CH,DE,ES,FR,GB,IT,NL,PL,PT,UA",137233.0
Europe,onet_task,0,onet_task_pct,develop instructional materials to be used by educators and instructors.,0.5385002149628734,weighted_average,"BE,CH,DE,ES,FR,GB,IT,NL,PL,PT,UA",137233.0
Europe,onet_task,0,onet_task_count,"develop instructional materials, such as lesson plans, handouts, or examinations.",6502794.329158113,weighted_sum,"BE,DE,ES,FR,GB,IT,NL,PL,UA",129401.0
Europe,onet_task,0,onet_task_pct,"develop instructional materials, such as lesson plans, handouts, or examinations.",0.3624392392639933,weighted_average,"BE,DE,ES,FR,GB,IT,NL,PL,UA",129401.0
Europe,onet_task,0,onet_task_count,develop new software applications or customize existing applications to meet specific scientific project needs.,12920493.071127253,weighted_sum,"BE,CH,CZ,DE,DK,ES,FR,GB,IT,NL,NO,PL,PT,RO,SE,UA",151850.0
Europe,onet_task,0,onet_task_pct,develop new software applications or customize existing applications to meet specific scientific project needs.,0.5940072439907804,weighted_average,"BE,CH,CZ,DE,DK,ES,FR,GB,IT,NL,NO,PL,PT,RO,SE,UA",151850.0
Europe,onet_task,0,onet_task_count,develop or apply data mining and machine learning algorithms.,9489731.364625866,weighted_sum,"BE,CH,DE,ES,FR,GB,GR,IT,NL,PL,SE,UA",139675.0
Europe,onet_task,0,onet_task_pct,develop or apply data mining and machine learning algorithms.,0.4639341328083049,weighted_average,"BE,CH,DE,ES,FR,GB,GR,IT,NL,PL,SE,UA",139675.0
Europe,onet_task,0,onet_task_count,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",17749047.503789846,weighted_sum,"BE,CH,CZ,DE,DK,ES,FR,GB,IE,IT,NL,PL,PT,RO,SE",145669.0
Europe,onet_task,0,onet_task_pct,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",0.738660936781333,weighted_average,"BE,CH,CZ,DE,DK,ES,FR,GB,IE,IT,NL,PL,PT,RO,SE",145669.0
Europe,onet_task,0,onet_task_count,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",16109087.148497598,weighted_sum,"BE,CH,DE,DK,ES,FR,GB,IE,IT,NL,PL,PT,SE,UA",145367.0
Europe,onet_task,0,onet_task_pct,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",0.6411358836599778,weighted_average,"BE,CH,DE,DK,ES,FR,GB,IE,IT,NL,PL,PT,SE,UA",145367.0
Europe,onet_task,0,onet_task_count,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",13059741.865708679,weighted_sum,"BE,CH,CZ,DE,DK,ES,FI,FR,GB,IT,NL,PL,PT,RO,SE,UA",151422.0
Europe,onet_task,0,onet_task_pct,"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",0.595025821875289,weighted_average,"BE,CH,CZ,DE,DK,ES,FI,FR,GB,IT,NL,PL,PT,RO,SE,UA",151422.0
Europe,onet_task,0,onet_task_count,provide feedback and recommendations to developers on software usability and functionality.,6782598.3742809445,weighted_sum,"BE,DE,ES,FR,GB,IT,NL,PL,PT,SE,UA",136697.0
Europe,onet_task,0,onet_task_pct,provide feedback and recommendations to developers on software usability and functionality.,0.34967848599457196,weighted_average,"BE,DE,ES,FR,GB,IT,NL,PL,PT,SE,UA",136697.0
Europe,onet_task,0,onet_task_count,"reformat documents, moving paragraphs or columns.",7337547.722472873,weighted_sum,"BE,CH,DE,ES,FR,GB,IT,NL,PL,RO,SE,UA",140814.0
Europe,onet_task,0,onet_task_pct,"reformat documents, moving paragraphs or columns.",0.3976877299132189,weighted_average,"BE,CH,DE,ES,FR,GB,IT,NL,PL,RO,SE,UA",140814.0
Europe,onet_task,0,onet_task_count,respond to program error messages by finding and correcting problems or terminating the program.,3986356.555657696,weighted_sum,"BE,DE,ES,FR,GB,IT,PL,UA",121649.0
Europe,onet_task,0,onet_task_pct,respond to program error messages by finding and correcting problems or terminating the program.,0.24496707741124052,weighted_average,"BE,DE,ES,FR,GB,IT,PL,UA",121649.0
Europe,onet_task,0,onet_task_count,"review class material with students by discussing text, working solutions to problems, or reviewing worksheets or other assignments.",8327653.882379481,weighted_sum,"BE,CH,DE,ES,FR,GB,IT,NL,PL,UA",133712.0
Europe,onet_task,0,onet_task_pct,"review class material with students by discussing text, working solutions to problems, or reviewing worksheets or other assignments.",0.4315244705037693,weighted_average,"BE,CH,DE,ES,FR,GB,IT,NL,PL,UA",133712.0
Europe,onet_task,0,onet_task_count,"test machines, components, materials, or products to determine characteristics such as performance, strength, or response to stress.",4772330.071792731,weighted_sum,"BE,DE,ES,FR,GB,IT,NL,PL",123279.0
Europe,onet_task,0,onet_task_pct,"test machines, components, materials, or products to determine characteristics such as performance, strength, or response to stress.",0.2717413346960958,weighted_average,"BE,DE,ES,FR,GB,IT,NL,PL",123279.0
Europe,onet_task,0,onet_task_count,"use computers for various applications, such as database management or word processing.",4797125.4144578045,weighted_sum,"BE,DE,ES,FR,GB,IT,NL,PL,PT,UA",132922.0
Europe,onet_task,0,onet_task_pct,"use computers for various applications, such as database management or word processing.",0.28212034125276475,weighted_average,"BE,DE,ES,FR,GB,IT,NL,PL,PT,UA",132922.0
Europe,onet_task,0,onet_task_count,write supporting code for web applications or web sites.,9058094.954595186,weighted_sum,"BE,CH,CZ,DE,ES,FR,GB,IT,NL,PL,PT,RO,UA",143657.0
Europe,onet_task,0,onet_task_pct,write supporting code for web applications or web sites.,0.46151597207236683,weighted_average,"BE,CH,CZ,DE,ES,FR,GB,IT,NL,PL,PT,RO,UA",143657.0
Europe,onet_task,0,onet_task_count,"write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",9902338.340719393,weighted_sum,"BE,CH,DE,ES,FR,GB,IT,NL,PL,PT,RO,RS,UA",142099.0
Europe,onet_task,0,onet_task_pct,"write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",0.5207636929183175,weighted_average,"BE,CH,DE,ES,FR,GB,IT,NL,PL,PT,RO,RS,UA",142099.0
Europe,onet_task,0,onet_task_count,"answer customers' questions about products, prices, availability, or credit terms.",6733628.194861151,weighted_sum,"CH,CZ,DE,ES,FR,GB,IT,NL,PL,UA",133150.0
Europe,onet_task,0,onet_task_pct,"answer customers' questions about products, prices, availability, or credit terms.",0.3582425835523845,weighted_average,"CH,CZ,DE,ES,FR,GB,IT,NL,PL,UA",133150.0
Europe,onet_task,0,onet_task_count,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",8399740.774639627,weighted_sum,"CH,CZ,DE,ES,FR,GB,IT,NL,NO,PL,PT,SE,UA",142582.0
Europe,onet_task,0,onet_task_pct,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",0.41870642858144785,weighted_average,"CH,CZ,DE,ES,FR,GB,IT,NL,NO,PL,PT,SE,UA",142582.0
Europe,onet_task,0,onet_task_count,guide clients in the development of skills or strategies for dealing with their problems.,6518621.678404656,weighted_sum,"CH,DE,ES,FR,GB,IT,NL,PL,UA",130053.0
Europe,onet_task,0,onet_task_pct,guide clients in the development of skills or strategies for dealing with their problems.,0.34370602754261725,weighted_average,"CH,DE,ES,FR,GB,IT,NL,PL,UA",130053.0
Europe,onet_task,0,onet_task_count,modify existing programs to enhance efficiency.,9336655.074883258,weighted_sum,"CH,CZ,DE,ES,FR,GB,IT,NL,PL,PT,RO,SE,UA",143773.0
Europe,onet_task,0,onet_task_pct,modify existing programs to enhance efficiency.,0.49592065269556873,weighted_average,"CH,CZ,DE,ES,FR,GB,IT,NL,PL,PT,RO,SE,UA",143773.0
Europe,onet_task,0,onet_task_count,"provide customers with travel suggestions and information sources, such as guides, directories, brochures, and maps.",5136245.775367141,weighted_sum,"CH,DE,ES,FR,GB,IT,NL,PL",123931.0
Europe,onet_task,0,onet_task_pct,"provide customers with travel suggestions and information sources, such as guides, directories, brochures, and maps.",0.30420153149736545,weighted_average,"CH,DE,ES,FR,GB,IT,NL,PL",123931.0
Europe,onet_task,0,onet_task_count,"provide information and advice to the public regarding the selection, purchase, and care of products.",8689452.885312097,weighted_sum,"CH,DE,ES,FR,GB,IT,NL,PL,SE,UA",133828.0
Europe,onet_task,0,onet_task_pct,"provide information and advice to the public regarding the selection, purchase, and care of products.",0.45805063215470604,weighted_average,"CH,DE,ES,FR,GB,IT,NL,PL,SE,UA",133828.0
Europe,onet_task,0,onet_task_count,"provide professional consulting services to government, educational institutions, or industry.",5504697.134674817,weighted_sum,"CH,DE,ES,FR,GB,IT,NL,PL,PT",127452.0
Europe,onet_task,0,onet_task_pct,"provide professional consulting services to government, educational institutions, or industry.",0.30207450648087125,weighted_average,"CH,DE,ES,FR,GB,IT,NL,PL,PT",127452.0
Europe,onet_task,0,onet_task_count,provide technical guidance or support for the development or troubleshooting of systems.,7561061.28967493,weighted_sum,"CH,DE,ES,FR,GB,IT,NL,PL,PT,RO,SE,UA",140676.0
Europe,onet_task,0,onet_task_pct,provide technical guidance or support for the development or troubleshooting of systems.,0.3753305467883647,weighted_average,"CH,DE,ES,FR,GB,IT,NL,PL,PT,RO,SE,UA",140676.0
